Date,Bloomberg Barclays Euro Government Inflation-Linked Bond All Maturities
20-03-2000,98.9564
17-03-2000,98.9508
16-03-2000,99.0254
15-03-2000,98.8353
14-03-2000,98.5862
13-03-2000,98.7191
10-03-2000,98.5698
09-03-2000,98.564
08-03-2000,98.0923
07-03-2000,97.8033
06-03-2000,97.7381
03-03-2000,97.7873
02-03-2000,97.5592
01-03-2000,97.5536
29-02-2000,97.3627
28-02-2000,97.2303
25-02-2000,97.2848
24-02-2000,97.2596
23-02-2000,97.4103
22-02-2000,97.7115
21-02-2000,97.3935
18-02-2000,97.1228
17-02-2000,96.9538
16-02-2000,96.9289
15-02-2000,96.925
14-02-2000,97.0105
11-02-2000,96.8509
10-02-2000,96.92
09-02-2000,97.25
08-02-2000,97.3713
07-02-2000,97.1427
04-02-2000,97.2201
03-02-2000,97.2226
02-02-2000,96.739
01-02-2000,96.3172
31-01-2000,96.144
28-01-2000,95.959
27-01-2000,96.3448
26-01-2000,96.6299
25-01-2000,96.6977
24-01-2000,96.5185
21-01-2000,96.7293
20-01-2000,96.5864
19-01-2000,96.578
18-01-2000,96.4836
17-01-2000,97.3642
14-01-2000,97.3557
13-01-2000,97.347
12-01-2000,97.3385
11-01-2000,97.3121
10-01-2000,97.8864
07-01-2000,97.8779
06-01-2000,98.729
05-01-2000,98.7205
04-01-2000,99.183
03-01-2000,100.0088
31-12-1999,100
