Date,SPGSCI
12-01-2018,453.2331
11-01-2018,451.2194
10-01-2018,450.447
09-01-2018,448.4031
08-01-2018,443.7555
05-01-2018,443.7559
04-01-2018,447.8279
03-01-2018,447.1414
02-01-2018,442.7151
29-12-2017,442.4357
28-12-2017,439.902
27-12-2017,437.5827
26-12-2017,437.2558
22-12-2017,429.3362
21-12-2017,427.7987
20-12-2017,425.9833
19-12-2017,422.8235
18-12-2017,421.1064
15-12-2017,419.7015
14-12-2017,418.7631
13-12-2017,415.8313
12-12-2017,418.4786
11-12-2017,423.4001
08-12-2017,420.3289
07-12-2017,416.6986
06-12-2017,414.6364
05-12-2017,422.7431
04-12-2017,423.5571
01-12-2017,429.4847
30-11-2017,424.2574
29-11-2017,426.1139
28-11-2017,428.785
27-11-2017,429.6232
24-11-2017,431.2306
22-11-2017,429.0203
21-11-2017,424.662
20-11-2017,422.8238
17-11-2017,425.3512
16-11-2017,418.7493
15-11-2017,420.623
14-11-2017,421.8385
13-11-2017,428.5262
10-11-2017,428.5886
09-11-2017,429.1921
08-11-2017,427.3942
07-11-2017,427.5842
06-11-2017,429.4419
03-11-2017,420.5946
02-11-2017,415.7047
01-11-2017,415.1633
31-10-2017,415.1419
30-10-2017,413.8049
27-10-2017,412.0391
26-10-2017,408.5425
25-10-2017,406.4425
24-10-2017,406.7582
23-10-2017,402.94
20-10-2017,402.3825
19-10-2017,401.0285
18-10-2017,403.3208
17-10-2017,403.2407
16-10-2017,404.657
13-10-2017,402.7995
12-10-2017,398.0978
11-10-2017,399.6354
10-10-2017,398.5061
09-10-2017,392.4628
06-10-2017,391.8488
05-10-2017,398.7031
04-10-2017,393.7277
03-10-2017,393.8475
02-10-2017,393.9778
29-09-2017,399.3082
28-09-2017,400.2006
27-09-2017,402.2653
26-09-2017,401.5727
25-09-2017,404.2501
22-09-2017,398.0375
21-09-2017,397.2739
20-09-2017,398.6966
19-09-2017,393.5033
18-09-2017,394.9353
15-09-2017,395.8953
14-09-2017,394.2261
13-09-2017,392.4128
12-09-2017,388.646
11-09-2017,388.1581
08-09-2017,387.1843
07-09-2017,392.3396
06-09-2017,392.4347
05-09-2017,389.9737
01-09-2017,386.3811
31-08-2017,386.0041
30-08-2017,375.8529
29-08-2017,377.476
28-08-2017,376.9611
25-08-2017,379.0568
24-08-2017,378.9851
23-08-2017,379.9869
22-08-2017,377.4468
21-08-2017,376.5018
18-08-2017,380.6806
17-08-2017,374.8979
16-08-2017,374.2851
15-08-2017,376.6494
14-08-2017,378.0174
11-08-2017,382.9955
10-08-2017,381.9255
09-08-2017,386.8873
08-08-2017,384.909
07-08-2017,384.8031
04-08-2017,384.5056
03-08-2017,383.1706
02-08-2017,385.7698
01-08-2017,382.9646
31-07-2017,388.0653
28-07-2017,386.6244
27-07-2017,383.9297
26-07-2017,381.3155
25-07-2017,376.839
24-07-2017,371.2061
21-07-2017,371.1716
20-07-2017,376.8842
19-07-2017,377.8998
18-07-2017,373.5721
17-07-2017,371.8964
14-07-2017,373.457
13-07-2017,370.3364
12-07-2017,370.2211
11-07-2017,370.2547
10-07-2017,366.9154
07-07-2017,365.5075
06-07-2017,371.3117
05-07-2017,369.9195
03-07-2017,377.7247
30-06-2017,372.3775
29-06-2017,365.3345
28-06-2017,362.6142
27-06-2017,359.6506
26-06-2017,355.5029
23-06-2017,353.8007
22-06-2017,352.5214
21-06-2017,352.701
20-06-2017,357.1031
19-06-2017,361.3823
16-06-2017,364.1684
15-06-2017,361.8502
14-06-2017,362.0615
13-06-2017,369.8779
12-06-2017,368.351
09-06-2017,369.8074
08-06-2017,367.897
07-06-2017,366.9945
06-06-2017,374.5466
05-06-2017,371.7249
02-06-2017,374.34
01-06-2017,377.3587
31-05-2017,377.8538
30-05-2017,382.8646
26-05-2017,385.5037
25-05-2017,383.1072
24-05-2017,391.9235
23-05-2017,393.0433
22-05-2017,393.6728
19-05-2017,391.0425
18-05-2017,384.1071
17-05-2017,384.3497
16-05-2017,381.7681
15-05-2017,382.6323
12-05-2017,379.4957
11-05-2017,378.2908
10-05-2017,375.5445
09-05-2017,368.8762
08-05-2017,371.101
05-05-2017,371.3916
04-05-2017,367.8158
03-05-2017,378.7984
02-05-2017,378.1374
01-05-2017,381.6419
28-04-2017,382.7658
27-04-2017,380.3774
26-04-2017,383.2932
25-04-2017,383.5655
24-04-2017,381.2374
21-04-2017,383.0313
20-04-2017,387.6963
19-04-2017,388.826
18-04-2017,396.5438
17-04-2017,399.3124
13-04-2017,401.5849
12-04-2017,400.0584
11-04-2017,400.6285
10-04-2017,398.8447
07-04-2017,395.1998
06-04-2017,392.84
05-04-2017,390.7051
04-04-2017,389.4127
03-04-2017,385.5981
31-03-2017,388.2245
30-03-2017,387.1602
29-03-2017,384.8147
28-03-2017,380.0385
27-03-2017,376.7111
24-03-2017,378.1291
23-03-2017,377.4397
22-03-2017,378.2215
21-03-2017,379.4072
20-03-2017,382.1577
17-03-2017,383.1182
16-03-2017,382.2588
15-03-2017,381.8932
14-03-2017,377.2074
13-03-2017,380.157
10-03-2017,380.0577
09-03-2017,382.6021
08-03-2017,387.6655
07-03-2017,397.4435
06-03-2017,398.7814
03-03-2017,398.5617
02-03-2017,396.1177
01-03-2017,403.2331
28-02-2017,402.2199
27-02-2017,401.0648
24-02-2017,401.8312
23-02-2017,403.7389
22-02-2017,401.5777
21-02-2017,404.5119
17-02-2017,403.0254
16-02-2017,403.7078
15-02-2017,405.4751
14-02-2017,405.1
13-02-2017,403.78
10-02-2017,407.8333
09-02-2017,401.757
08-02-2017,398.7772
07-02-2017,395.5037
06-02-2017,396.761
03-02-2017,400.3779
02-02-2017,400.3532
01-02-2017,401.7024
31-01-2017,395.8302
30-01-2017,393.5065
27-01-2017,397.469
26-01-2017,400.6841
25-01-2017,397.9268
24-01-2017,400.1687
23-01-2017,398.7683
20-01-2017,399.4118
19-01-2017,394.9597
18-01-2017,395.1731
17-01-2017,400.9086
13-01-2017,399.853
12-01-2017,400.6808
11-01-2017,394.6401
10-01-2017,389.0093
09-01-2017,390.4835
06-01-2017,398.1776
05-01-2017,397.8392
04-01-2017,396.144
03-01-2017,390.6612
30-12-2016,398.2039
29-12-2016,398.4751
28-12-2016,399.1763
27-12-2016,398.2175
23-12-2016,391.8889
22-12-2016,391.9536
21-12-2016,390.6964
20-12-2016,392.325
19-12-2016,392.0844
16-12-2016,393.4646
15-12-2016,389.2454
14-12-2016,391.1406
13-12-2016,396.8989
12-12-2016,396.3951
09-12-2016,390.8428
08-12-2016,387.0053
07-12-2016,383.4241
06-12-2016,387.1198
05-12-2016,390.1755
02-12-2016,386.3882
01-12-2016,384.7689
30-11-2016,377.2212
29-11-2016,359.9978
28-11-2016,370.4019
25-11-2016,365.1407
23-11-2016,371.2393
22-11-2016,370.9846
21-11-2016,370.5452
18-11-2016,359.7137
17-11-2016,357.9671
16-11-2016,357.5569
15-11-2016,359.3576
14-11-2016,349.766
11-11-2016,351.1986
10-11-2016,356.2386
09-11-2016,356.546
08-11-2016,354.6484
07-11-2016,352.9209
04-11-2016,349.0992
03-11-2016,352.2894
02-11-2016,354.9023
01-11-2016,360.6041
31-10-2016,361.623
28-10-2016,370.0137
27-10-2016,373.7386
26-10-2016,370.4695
25-10-2016,373.1124
24-10-2016,374.9516
21-10-2016,375.7823
20-10-2016,374.0859
19-10-2016,379.4907
18-10-2016,375.5601
17-10-2016,374.6177
14-10-2016,375.6256
13-10-2016,375.8055
12-10-2016,372.7581
11-10-2016,375.6259
10-10-2016,378.3406
07-10-2016,371.8091
06-10-2016,372.8487
05-10-2016,371.7398
04-10-2016,367.416
03-10-2016,366.8122
30-09-2016,364.4711
29-09-2016,363.3261
28-09-2016,360.2212
27-09-2016,350.3949
26-09-2016,356.4594
23-09-2016,351.5254
22-09-2016,358.8885
21-09-2016,354.9034
20-09-2016,350.1887
19-09-2016,348.9582
16-09-2016,348.097
15-09-2016,349.4894
14-09-2016,346.4749
13-09-2016,350.5953
12-09-2016,356.8136
09-09-2016,354.7663
08-09-2016,361.9946
07-09-2016,352.1809
06-09-2016,348.1937
02-09-2016,347.1834
01-09-2016,341.8668
31-08-2016,348.2078
30-08-2016,355.7208
29-08-2016,359.1407
26-08-2016,363.0742
25-08-2016,363.1474
24-08-2016,361.5161
23-08-2016,367.0327
22-08-2016,364.4031
19-08-2016,370.4368
18-08-2016,370.7658
17-08-2016,365.0781
16-08-2016,363.1522
15-08-2016,359.6467
12-08-2016,353.1175
11-08-2016,349.7069
10-08-2016,341.6328
09-08-2016,345.2763
08-08-2016,346.9429
05-08-2016,342.0263
04-08-2016,340.6718
03-08-2016,336.8074
02-08-2016,330.8527
01-08-2016,332.4301
29-07-2016,339.3952
28-07-2016,336.681
27-07-2016,339.4046
26-07-2016,344.3502
25-07-2016,345.149
22-07-2016,349.0322
21-07-2016,350.8886
20-07-2016,354.9893
19-07-2016,355.3385
18-07-2016,358.4307
15-07-2016,361.1228
14-07-2016,362.2525
13-07-2016,358.09
12-07-2016,365.5357
11-07-2016,355.9115
08-07-2016,358.0367
07-07-2016,355.2742
06-07-2016,365.9633
05-07-2016,364.3136
01-07-2016,376.4418
30-06-2016,374.0323
29-06-2016,380.3304
28-06-2016,372.1003
27-06-2016,364.0715
24-06-2016,369.2264
23-06-2016,380.7176
22-06-2016,377.0274
21-06-2016,380.1584
20-06-2016,382.8874
17-06-2016,376.8463
16-06-2016,367.8065
15-06-2016,376.1724
14-06-2016,379.1561
13-06-2016,381.3
10-06-2016,381.264
09-06-2016,387.7624
08-06-2016,389.8253
07-06-2016,382.3739
06-06-2016,378.7733
03-06-2016,374.021
02-06-2016,374.5462
01-06-2016,371.6658
31-05-2016,370.9456
27-05-2016,371.8813
26-05-2016,371.5996
25-05-2016,370.6848
24-05-2016,366.1177
23-05-2016,364.8938
20-05-2016,367.3041
19-05-2016,366.954
18-05-2016,369.9759
17-05-2016,370.7639
16-05-2016,367.6645
13-05-2016,361.7193
12-05-2016,362.917
11-05-2016,361.1458
10-05-2016,351.7183
09-05-2016,342.8921
06-05-2016,350.6179
05-05-2016,347.8143
04-05-2016,347.7131
03-05-2016,348.3384
02-05-2016,355.1299
29-04-2016,360.407
28-04-2016,359.5602
27-04-2016,356.0933
26-04-2016,351.6755
25-04-2016,345.233
22-04-2016,347.9833
21-04-2016,348.3323
20-04-2016,352.4818
19-04-2016,343.5662
18-04-2016,335.8521
15-04-2016,336.2497
14-04-2016,339.6728
13-04-2016,341.9822
12-04-2016,341.5834
11-04-2016,331.9992
08-04-2016,329.0248
07-04-2016,316.2252
06-04-2016,317.5926
05-04-2016,310.4056
04-04-2016,311.3678
01-04-2016,316.4048
31-03-2016,323.4185
30-03-2016,323.3024
29-03-2016,324.2058
28-03-2016,327.8384
24-03-2016,327.907
23-03-2016,329.3739
22-03-2016,337.5255
21-03-2016,336.1453
18-03-2016,335.3031
17-03-2016,337.8768
16-03-2016,330.6971
15-03-2016,323.8336
14-03-2016,327.1337
11-03-2016,331.4096
10-03-2016,327.398
09-03-2016,328.7305
08-03-2016,320.5834
07-03-2016,324.2092
04-03-2016,314.6847
03-03-2016,307.1584
02-03-2016,306.3862
01-03-2016,304.7254
29-02-2016,303.6298
26-02-2016,300.0019
25-02-2016,300.7
24-02-2016,297.8511
23-02-2016,294.4606
22-02-2016,300.7004
19-02-2016,293.7318
18-02-2016,299.1719
17-02-2016,300.4153
16-02-2016,290.9748
12-02-2016,294.9782
11-02-2016,281.7048
10-02-2016,282.2881
09-02-2016,280.6136
08-02-2016,288.8855
05-02-2016,291.6371
04-02-2016,293.7004
03-02-2016,295.3005
02-02-2016,285.539
01-02-2016,292.9208
29-01-2016,300.6679
28-01-2016,296.2633
27-01-2016,293.4082
26-01-2016,288.8254
25-01-2016,283.1458
22-01-2016,290.2003
21-01-2016,278.0414
20-01-2016,271.806
19-01-2016,277.8981
15-01-2016,279.1693
14-01-2016,287.0227
13-01-2016,284.6477
12-01-2016,284.7576
11-01-2016,287.6189
08-01-2016,295.5682
07-01-2016,295.708
06-01-2016,297.9527
05-01-2016,307.1594
04-01-2016,309.638
31-12-2015,311.6524
30-12-2015,309.116
29-12-2015,315.2288
28-12-2015,309.4641
24-12-2015,314.0067
23-12-2015,311.729
22-12-2015,305.0127
21-12-2015,305.9356
18-12-2015,307.3863
17-12-2015,305.491
16-12-2015,307.7379
15-12-2015,314.2444
14-12-2015,312.3952
11-12-2015,313.9194
10-12-2015,319.5453
09-12-2015,319.067
08-12-2015,318.9979
07-12-2015,320.0561
04-12-2015,331.3569
03-12-2015,333.439
02-12-2015,328.3091
01-12-2015,337.6981
30-11-2015,336.1496
27-11-2015,337.2942
25-11-2015,343.7227
24-11-2015,343.3872
23-11-2015,338.7375
20-11-2015,337.7184
19-11-2015,337.4616
18-11-2015,337.0207
17-11-2015,335.889
16-11-2015,339.2868
13-11-2015,339.4793
12-11-2015,343.682
11-11-2015,348.067
10-11-2015,351.537
09-11-2015,350.9773
06-11-2015,353.6779
05-11-2015,355.4139
04-11-2015,360.0661
03-11-2015,368.1716
02-11-2015,360.5356
30-10-2015,363.4441
29-10-2015,360.4427
28-10-2015,361.5774
27-10-2015,351.2399
26-10-2015,354.6495
23-10-2015,357.0905
22-10-2015,359.9578
21-10-2015,359.1479
20-10-2015,362.7341
19-10-2015,361.6075
16-10-2015,369.2053
15-10-2015,366.5813
14-10-2015,368.1917
13-10-2015,368.5896
12-10-2015,370.2623
09-10-2015,379.5216
08-10-2015,378.0004
07-10-2015,372.5723
06-10-2015,374.6524
05-10-2015,363.648
02-10-2015,358.2474
01-10-2015,356.7047
30-09-2015,359.3369
29-09-2015,358.6688
28-09-2015,355.6992
25-09-2015,362.0137
24-09-2015,358.3102
23-09-2015,357.2586
22-09-2015,362.2761
21-09-2015,364.5834
18-09-2015,357.5946
17-09-2015,365.7614
16-09-2015,368.3738
15-09-2015,360.4379
14-09-2015,359.6135
11-09-2015,363.4742
10-09-2015,366.6428
09-09-2015,359.9198
08-09-2015,366.926
04-09-2015,364.873
03-09-2015,369.6658
02-09-2015,366.6423
01-09-2015,364.1357
31-08-2015,380.848
28-08-2015,365.6513
27-08-2015,353.6202
26-08-2015,335.507
25-08-2015,339.7486
24-08-2015,336.8843
21-08-2015,348.1086
20-08-2015,355.1996
19-08-2015,354.7857
18-08-2015,362.2699
17-08-2015,362.4
14-08-2015,365.0184
13-08-2015,365.6709
12-08-2015,367.8911
11-08-2015,367.051
10-08-2015,375.0413
07-08-2015,365.4186
06-08-2015,367.4255
05-08-2015,369.3241
04-08-2015,371.3299
03-08-2015,368.6767
31-07-2015,378.3843
30-07-2015,383.6512
29-07-2015,384.7555
28-07-2015,383.5371
27-07-2015,380.6566
24-07-2015,386.6411
23-07-2015,391.0101
22-07-2015,395.3517
21-07-2015,400.8619
20-07-2015,400.1103
17-07-2015,404.7307
16-07-2015,406.1479
15-07-2015,407.8479
14-07-2015,414.7912
13-07-2015,413.6596
10-07-2015,415.4817
09-07-2015,415.4542
08-07-2015,409.3559
07-07-2015,409.2895
06-07-2015,412.5095
02-07-2015,433.8088
01-07-2015,432.6357
30-06-2015,440.6926
29-06-2015,431.6088
26-06-2015,435.741
25-06-2015,434.1638
24-06-2015,435.1605
23-06-2015,438.791
22-06-2015,433.1497
19-06-2015,431.5521
18-06-2015,437.4697
17-06-2015,436.43
16-06-2015,435.7234
15-06-2015,434.3857
12-06-2015,437.9269
11-06-2015,442.921
10-06-2015,447.2478
09-06-2015,442.5434
08-06-2015,432.2054
05-06-2015,432.8845
04-06-2015,428.7623
03-06-2015,436.1949
02-06-2015,443.4878
01-06-2015,438.4762
29-05-2015,439.0937
28-05-2015,429.1645
27-05-2015,427.2036
26-05-2015,432.5913
22-05-2015,441.9284
21-05-2015,448.0815
20-05-2015,440.5905
19-05-2015,437.3931
18-05-2015,448.7354
15-05-2015,450.7582
14-05-2015,451.8381
13-05-2015,451.5235
12-05-2015,450.8332
11-05-2015,442.2767
08-05-2015,444.312
07-05-2015,441.8489
06-05-2015,450.9736
05-05-2015,450.6034
04-05-2015,444.0336
01-05-2015,443.8279
30-04-2015,445.5848
29-04-2015,440.9021
28-04-2015,434.6655
27-04-2015,434.0206
24-04-2015,435.4213
23-04-2015,435.0661
22-04-2015,426.5591
21-04-2015,426.1574
20-04-2015,430.815
17-04-2015,431.7104
16-04-2015,434.6675
15-04-2015,430.8315
14-04-2015,417.9534
13-04-2015,412.7625
10-04-2015,412.3651
09-04-2015,406.3511
08-04-2015,404.0679
07-04-2015,417.8683
06-04-2015,413.1444
02-04-2015,400.9675
01-04-2015,406.7056
31-03-2015,396.6492
30-03-2015,402.4037
27-03-2015,402.7149
26-03-2015,413.3962
25-03-2015,404.7179
24-03-2015,400.1744
23-03-2015,401.8157
20-03-2015,398.1667
19-03-2015,392.022
18-03-2015,395.9143
17-03-2015,386.9076
16-03-2015,389.7341
13-03-2015,393.3518
12-03-2015,403.3638
11-03-2015,405.5085
10-03-2015,402.9195
09-03-2015,410.5796
06-03-2015,411.7778
05-03-2015,414.7058
04-03-2015,417.3721
03-03-2015,417.2149
02-03-2015,413.0635
27-02-2015,421.2419
26-02-2015,411.7228
25-02-2015,418.4012
24-02-2015,410.1862
23-02-2015,410.5871
20-02-2015,416.1673
19-02-2015,418.3577
18-02-2015,420.5657
17-02-2015,426.2522
13-02-2015,425.9905
12-02-2015,416.9822
11-02-2015,404.2377
10-02-2015,408.5946
09-02-2015,417.0896
06-02-2015,410.414
05-02-2015,404.0587
04-02-2015,395.9003
03-02-2015,412.6965
02-02-2015,396.3375
30-01-2015,389.6819
29-01-2015,375.0788
28-01-2015,376.7316
27-01-2015,382.1973
26-01-2015,377.6521
23-01-2015,379.7409
22-01-2015,381.6765
21-01-2015,386.1453
20-01-2015,381.236
16-01-2015,391.4441
15-01-2015,382.7226
14-01-2015,388.9797
13-01-2015,381.0193
12-01-2015,384.7926
09-01-2015,395.0057
08-01-2015,397.101
07-01-2015,396.6795
06-01-2015,397.9523
05-01-2015,404.6091
02-01-2015,414.9583
31-12-2014,418.1225
30-12-2014,423.8376
29-12-2014,424.1874
26-12-2014,429.1606
24-12-2014,431.5971
23-12-2014,439.8667
22-12-2014,433.2219
19-12-2014,440.7062
18-12-2014,433.1504
17-12-2014,440.3257
16-12-2014,436.5531
15-12-2014,441.534
12-12-2014,447.693
11-12-2014,454.2156
10-12-2014,456.3076
09-12-2014,467.8097
08-12-2014,463.5904
05-12-2014,475.8299
04-12-2014,478.051
03-12-2014,480.0367
02-12-2014,481.9978
01-12-2014,492.9434
28-11-2014,482.1124
26-11-2014,514.9334
25-11-2014,516.6156
24-11-2014,521.1446
21-11-2014,525.199
20-11-2014,521.5887
19-11-2014,516.4166
18-11-2014,517.3593
17-11-2014,521.446
14-11-2014,520.9717
13-11-2014,514.4366
12-11-2014,528.1308
11-11-2014,530.2274
10-11-2014,529.1502
07-11-2014,534.103
06-11-2014,529.7134
05-11-2014,529.2481
04-11-2014,526.8372
03-11-2014,535.7802
31-10-2014,539.5923
30-10-2014,541.6279
29-10-2014,546.7508
28-10-2014,540.5528
27-10-2014,537.2896
24-10-2014,537.1015
23-10-2014,541.9306
22-10-2014,534.9609
21-10-2014,541.0266
20-10-2014,537.2357
17-10-2014,540.2327
16-10-2014,538.5979
15-10-2014,533.563
14-10-2014,539.8402
13-10-2014,554.2808
10-10-2014,554.2919
09-10-2014,555.5072
08-10-2014,561.3252
07-10-2014,567.1263
06-10-2014,570.2171
03-10-2014,565.7947
02-10-2014,570.0004
01-10-2014,573.078
30-09-2014,574.2939
29-09-2014,586.9585
26-09-2014,582.5174
25-09-2014,580.9733
24-09-2014,581.5013
23-09-2014,578.3023
22-09-2014,577.7667
19-09-2014,583.0041
18-09-2014,583.818
17-09-2014,590.8964
16-09-2014,592.2037
15-09-2014,586.2973
12-09-2014,585.6637
11-09-2014,588.721
10-09-2014,589.2951
09-09-2014,594.8657
08-09-2014,597.2049
05-09-2014,600.3485
04-09-2014,603.2883
03-09-2014,607.3503
02-09-2014,598.8502
29-08-2014,610.9172
28-08-2014,606.8384
27-08-2014,605.5805
26-08-2014,604.8125
25-08-2014,603.037
22-08-2014,602.9688
21-08-2014,603.7175
20-08-2014,601.3213
19-08-2014,599.4504
18-08-2014,600.3316
15-08-2014,607.453
14-08-2014,602.5462
13-08-2014,613.3057
12-08-2014,612.0562
11-08-2014,618.2003
08-08-2014,617.067
07-08-2014,619.1135
06-08-2014,618.2598
05-08-2014,616.0379
04-08-2014,620.2314
01-08-2014,617.5006
31-07-2014,621.7026
30-07-2014,627.1953
29-07-2014,630.2264
28-07-2014,631.8899
25-07-2014,634.1709
24-07-2014,630.9107
23-07-2014,634.012
22-07-2014,631.4493
21-07-2014,633.2859
18-07-2014,630.9177
17-07-2014,633.7313
16-07-2014,630.201
15-07-2014,627.8405
14-07-2014,632.2658
11-07-2014,630.7167
10-07-2014,638.9145
09-07-2014,638.6042
08-07-2014,643.8665
07-07-2014,647.8093
03-07-2014,653.2985
02-07-2014,654.5589
01-07-2014,657.6849
30-06-2014,658.5723
27-06-2014,663.4425
26-06-2014,664.1335
25-06-2014,666.6219
24-06-2014,667.1898
23-06-2014,665.7536
20-06-2014,668.8627
19-06-2014,668.0328
18-06-2014,663.3902
17-06-2014,661.9171
16-06-2014,661.3156
13-06-2014,660.4576
12-06-2014,658.5549
11-06-2014,647.5428
10-06-2014,648.0516
09-06-2014,651.2814
06-06-2014,646.6281
05-06-2014,646.6336
04-06-2014,645.9893
03-06-2014,647.604
02-06-2014,648.4599
30-05-2014,649.6324
29-05-2014,654.2635
28-05-2014,652.8376
27-05-2014,655.4422
23-05-2014,658.406
22-05-2014,657.1738
21-05-2014,658.3492
20-05-2014,654.0387
19-05-2014,653.803
16-05-2014,652.8556
15-05-2014,652.0441
14-05-2014,655.2289
13-05-2014,652.0264
12-05-2014,648.9678
09-05-2014,647.2982
08-05-2014,649.5789
07-05-2014,651.4311
06-05-2014,648.9934
05-05-2014,648.9415
02-05-2014,650.9405
01-05-2014,648.6089
30-04-2014,652.5111
29-04-2014,658.8395
28-04-2014,654.7652
25-04-2014,657.703
24-04-2014,661.4892
23-04-2014,657.4853
22-04-2014,657.8063
21-04-2014,660.7144
17-04-2014,661.2896
16-04-2014,659.6173
15-04-2014,658.4639
14-04-2014,658.0415
11-04-2014,652.2555
10-04-2014,653.1036
09-04-2014,654.2229
08-04-2014,650.8859
07-04-2014,642.3699
04-04-2014,645.1948
03-04-2014,642.5384
02-04-2014,637.0378
01-04-2014,640.8338
31-03-2014,648.857
28-03-2014,650.6742
27-03-2014,649.5547
26-03-2014,643.3158
25-03-2014,642.4064
24-03-2014,641.4871
21-03-2014,641.0866
20-03-2014,639.5408
19-03-2014,641.7102
18-03-2014,642.1784
17-03-2014,637.1879
14-03-2014,644.0486
13-03-2014,639.1954
12-03-2014,641.1055
11-03-2014,645.729
10-03-2014,646.842
07-03-2014,653.244
06-03-2014,650.6606
05-03-2014,648.5661
04-03-2014,655.9639
03-03-2014,660.2183
28-02-2014,649.6444
27-02-2014,647.0659
26-02-2014,649.6404
25-02-2014,649.0677
24-02-2014,652.5151
21-02-2014,650.8815
