Date,CHF
08-03-2018,0.9511
07-03-2018,0.9435
06-03-2018,0.9407
05-03-2018,0.9399
02-03-2018,0.9374
01-03-2018,0.9418
28-02-2018,0.9446
27-02-2018,0.9389
26-02-2018,0.938
23-02-2018,0.9361
22-02-2018,0.9329
21-02-2018,0.939
20-02-2018,0.9361
19-02-2018,0.9295
16-02-2018,0.927
15-02-2018,0.922
14-02-2018,0.9294
13-02-2018,0.9349
12-02-2018,0.9393
09-02-2018,0.9386
08-02-2018,0.9362
07-02-2018,0.9439
06-02-2018,0.9359
05-02-2018,0.9317
02-02-2018,0.9314
01-02-2018,0.9265
31-01-2018,0.9313
30-01-2018,0.9348
29-01-2018,0.9375
26-01-2018,0.9324
25-01-2018,0.9407
24-01-2018,0.9453
23-01-2018,0.9577
22-01-2018,0.9618
19-01-2018,0.9628
18-01-2018,0.9589
17-01-2018,0.9659
16-01-2018,0.9595
15-01-2018,0.9631
12-01-2018,0.9673
11-01-2018,0.9758
10-01-2018,0.9782
09-01-2018,0.983
08-01-2018,0.9772
05-01-2018,0.9747
04-01-2018,0.9742
03-01-2018,0.9771
02-01-2018,0.9717
01-01-2018,0.975
29-12-2017,0.9743
28-12-2017,0.9786
27-12-2017,0.9863
26-12-2017,0.9893
25-12-2017,0.99
22-12-2017,0.988
21-12-2017,0.9885
20-12-2017,0.9869
19-12-2017,0.9849
18-12-2017,0.9857
15-12-2017,0.9905
14-12-2017,0.9891
13-12-2017,0.9854
12-12-2017,0.9916
11-12-2017,0.9918
08-12-2017,0.9927
07-12-2017,0.9944
06-12-2017,0.9899
05-12-2017,0.9874
04-12-2017,0.985
01-12-2017,0.9762
30-11-2017,0.9836
29-11-2017,0.9846
28-11-2017,0.9842
27-11-2017,0.9817
24-11-2017,0.9795
23-11-2017,0.9818
22-11-2017,0.982
21-11-2017,0.9914
20-11-2017,0.9934
17-11-2017,0.9891
16-11-2017,0.9941
15-11-2017,0.9884
14-11-2017,0.9893
13-11-2017,0.9963
10-11-2017,0.9961
09-11-2017,0.994
08-11-2017,1.0001
07-11-2017,0.9998
06-11-2017,0.9974
03-11-2017,1.0007
02-11-2017,0.9994
01-11-2017,1.0033
31-10-2017,0.9976
30-10-2017,0.9943
27-10-2017,0.9981
26-10-2017,0.9975
25-10-2017,0.9897
24-10-2017,0.9911
23-10-2017,0.985
20-10-2017,0.9842
19-10-2017,0.9763
18-10-2017,0.9816
17-10-2017,0.9784
16-10-2017,0.9756
13-10-2017,0.9745
12-10-2017,0.9755
11-10-2017,0.9735
10-10-2017,0.9752
09-10-2017,0.9798
06-10-2017,0.9797
05-10-2017,0.9783
04-10-2017,0.9753
03-10-2017,0.9737
02-10-2017,0.9747
29-09-2017,0.9683
28-09-2017,0.9702
27-09-2017,0.9721
26-09-2017,0.9687
25-09-2017,0.9666
22-09-2017,0.9693
21-09-2017,0.9706
20-09-2017,0.9698
19-09-2017,0.9627
18-09-2017,0.9615
15-09-2017,0.9603
14-09-2017,0.9632
13-09-2017,0.9641
12-09-2017,0.9604
11-09-2017,0.9563
08-09-2017,0.9442
07-09-2017,0.9506
06-09-2017,0.9567
05-09-2017,0.9552
04-09-2017,0.9582
01-09-2017,0.9648
31-08-2017,0.9587
30-08-2017,0.9636
29-08-2017,0.9558
28-08-2017,0.9553
25-08-2017,0.957
24-08-2017,0.9655
23-08-2017,0.9652
22-08-2017,0.9681
21-08-2017,0.9619
18-08-2017,0.9646
17-08-2017,0.963
16-08-2017,0.9658
15-08-2017,0.9725
14-08-2017,0.972
11-08-2017,0.9618
10-08-2017,0.9626
09-08-2017,0.9637
08-08-2017,0.9742
07-08-2017,0.973
04-08-2017,0.9727
03-08-2017,0.9686
02-08-2017,0.9709
01-08-2017,0.9657
31-07-2017,0.9669
28-07-2017,0.9687
27-07-2017,0.9649
26-07-2017,0.9509
25-07-2017,0.9524
24-07-2017,0.9461
21-07-2017,0.9457
20-07-2017,0.9513
19-07-2017,0.9556
18-07-2017,0.9548
17-07-2017,0.9626
14-07-2017,0.9635
13-07-2017,0.9672
12-07-2017,0.9654
11-07-2017,0.9637
10-07-2017,0.9657
07-07-2017,0.964
06-07-2017,0.9604
05-07-2017,0.964
04-07-2017,0.9655
03-07-2017,0.9636
30-06-2017,0.9579
29-06-2017,0.9559
28-06-2017,0.9596
27-06-2017,0.9604
26-06-2017,0.9724
23-06-2017,0.9693
22-06-2017,0.9718
21-06-2017,0.9725
20-06-2017,0.9751
19-06-2017,0.9757
16-06-2017,0.9733
15-06-2017,0.9753
14-06-2017,0.9711
13-06-2017,0.9689
12-06-2017,0.9688
09-06-2017,0.9694
08-06-2017,0.9672
07-06-2017,0.9652
06-06-2017,0.9621
05-06-2017,0.965
02-06-2017,0.9631
01-06-2017,0.9715
31-05-2017,0.9678
30-05-2017,0.9746
29-05-2017,0.9777
26-05-2017,0.9741
25-05-2017,0.9727
24-05-2017,0.973
23-05-2017,0.976
22-05-2017,0.9734
19-05-2017,0.9729
18-05-2017,0.9799
17-05-2017,0.9789
16-05-2017,0.9859
15-05-2017,0.9966
12-05-2017,1.0009
11-05-2017,1.0078
10-05-2017,1.0089
09-05-2017,1.0074
08-05-2017,0.9988
05-05-2017,0.9877
04-05-2017,0.9864
03-05-2017,0.9948
02-05-2017,0.9916
01-05-2017,0.9963
28-04-2017,0.9946
27-04-2017,0.9941
26-04-2017,0.9933
25-04-2017,0.9938
24-04-2017,0.9958
21-04-2017,0.9963
20-04-2017,0.9987
19-04-2017,0.9984
18-04-2017,0.9963
17-04-2017,1.0045
14-04-2017,1.0055
13-04-2017,1.006
12-04-2017,1.0028
11-04-2017,1.0075
10-04-2017,1.0087
07-04-2017,1.0091
06-04-2017,1.005
05-04-2017,1.0049
04-04-2017,1.002
03-04-2017,1.0015
31-03-2017,1.0026
30-03-2017,1.0012
29-03-2017,0.9965
28-03-2017,0.9925
27-03-2017,0.9856
24-03-2017,0.9914
23-03-2017,0.9934
22-03-2017,0.9914
21-03-2017,0.9939
20-03-2017,0.9985
17-03-2017,0.9982
16-03-2017,0.9965
15-03-2017,1.0002
14-03-2017,1.0102
13-03-2017,1.0072
10-03-2017,1.0109
09-03-2017,1.0121
08-03-2017,1.0149
07-03-2017,1.0133
06-03-2017,1.0123
03-03-2017,1.0079
02-03-2017,1.0134
01-03-2017,1.0089
28-02-2017,1.0058
27-02-2017,1.009
24-02-2017,1.0075
23-02-2017,1.0063
22-02-2017,1.0103
21-02-2017,1.0097
20-02-2017,1.0028
17-02-2017,1.0026
16-02-2017,0.9971
15-02-2017,1.0055
14-02-2017,1.0062
13-02-2017,1.0057
10-02-2017,1.0024
09-02-2017,1.0017
08-02-2017,0.9947
07-02-2017,0.9978
06-02-2017,0.9912
03-02-2017,0.993
02-02-2017,0.9927
01-02-2017,0.9931
31-01-2017,0.9892
30-01-2017,0.9953
27-01-2017,0.9993
26-01-2017,0.9998
25-01-2017,0.9994
24-01-2017,1.001
23-01-2017,0.9965
20-01-2017,1.0016
19-01-2017,1.0062
18-01-2017,1.0074
17-01-2017,1.0015
16-01-2017,1.0117
13-01-2017,1.0084
12-01-2017,1.0109
11-01-2017,1.0141
10-01-2017,1.017
09-01-2017,1.0153
06-01-2017,1.018
05-01-2017,1.0098
04-01-2017,1.0209
03-01-2017,1.0274
02-01-2017,1.0235
30-12-2016,1.019
29-12-2016,1.023
28-12-2016,1.0284
27-12-2016,1.028
26-12-2016,1.0272
23-12-2016,1.0265
22-12-2016,1.0256
21-12-2016,1.0268
20-12-2016,1.0288
19-12-2016,1.0274
16-12-2016,1.0261
15-12-2016,1.03
14-12-2016,1.0204
13-12-2016,1.0121
12-12-2016,1.0134
09-12-2016,1.0171
08-12-2016,1.0163
07-12-2016,1.0075
06-12-2016,1.0102
05-12-2016,1.0064
02-12-2016,1.0111
01-12-2016,1.0106
30-11-2016,1.0173
29-11-2016,1.0117
28-11-2016,1.0127
25-11-2016,1.0141
24-11-2016,1.0163
23-11-2016,1.0167
22-11-2016,1.0113
21-11-2016,1.0088
18-11-2016,1.0101
17-11-2016,1.0071
16-11-2016,1.0019
15-11-2016,1.0018
14-11-2016,0.9981
11-11-2016,0.988
10-11-2016,0.9868
09-11-2016,0.9845
08-11-2016,0.9779
07-11-2016,0.9743
04-11-2016,0.9684
03-11-2016,0.9739
02-11-2016,0.9732
01-11-2016,0.9754
31-10-2016,0.989
28-10-2016,0.9881
27-10-2016,0.9936
26-10-2016,0.9935
25-10-2016,0.9943
24-10-2016,0.9935
21-10-2016,0.9937
20-10-2016,0.9927
19-10-2016,0.989
18-10-2016,0.9899
17-10-2016,0.989
14-10-2016,0.9903
13-10-2016,0.9862
12-10-2016,0.9908
11-10-2016,0.9888
10-10-2016,0.9825
07-10-2016,0.9775
06-10-2016,0.9808
05-10-2016,0.9743
04-10-2016,0.979
03-10-2016,0.9735
30-09-2016,0.9714
29-09-2016,0.9662
28-09-2016,0.971
27-09-2016,0.9708
26-09-2016,0.9692
23-09-2016,0.9704
22-09-2016,0.9687
21-09-2016,0.9739
20-09-2016,0.9791
19-09-2016,0.9802
16-09-2016,0.9804
15-09-2016,0.9718
14-09-2016,0.9734
13-09-2016,0.9765
12-09-2016,0.9719
09-09-2016,0.9756
08-09-2016,0.9726
07-09-2016,0.9698
06-09-2016,0.9697
05-09-2016,0.9799
02-09-2016,0.9809
01-09-2016,0.9801
31-08-2016,0.9839
30-08-2016,0.9839
29-08-2016,0.9783
26-08-2016,0.9782
25-08-2016,0.9677
24-08-2016,0.967
23-08-2016,0.9633
22-08-2016,0.9624
19-08-2016,0.9605
18-08-2016,0.9543
17-08-2016,0.9621
16-08-2016,0.9618
15-08-2016,0.9729
12-08-2016,0.9744
11-08-2016,0.9755
10-08-2016,0.975
09-08-2016,0.9813
08-08-2016,0.9824
05-08-2016,0.9807
04-08-2016,0.9741
03-08-2016,0.9732
02-08-2016,0.9642
01-08-2016,0.9685
29-07-2016,0.9695
28-07-2016,0.9809
27-07-2016,0.9859
26-07-2016,0.9924
25-07-2016,0.9859
22-07-2016,0.9871
21-07-2016,0.9857
20-07-2016,0.9873
19-07-2016,0.9856
18-07-2016,0.9824
15-07-2016,0.9827
14-07-2016,0.9809
13-07-2016,0.9853
12-07-2016,0.989
11-07-2016,0.9828
08-07-2016,0.9833
07-07-2016,0.9787
06-07-2016,0.9749
05-07-2016,0.9768
04-07-2016,0.9709
01-07-2016,0.9733
30-06-2016,0.976
29-06-2016,0.9797
28-06-2016,0.9819
27-06-2016,0.9785
24-06-2016,0.972
23-06-2016,0.958
22-06-2016,0.9585
21-06-2016,0.9622
20-06-2016,0.9621
17-06-2016,0.96
16-06-2016,0.965
15-06-2016,0.9614
14-06-2016,0.9633
13-06-2016,0.9644
10-06-2016,0.9649
09-06-2016,0.9646
08-06-2016,0.9593
07-06-2016,0.9653
06-06-2016,0.9706
03-06-2016,0.9759
02-06-2016,0.9904
01-06-2016,0.9881
31-05-2016,0.9939
30-05-2016,0.9922
27-05-2016,0.9947
26-05-2016,0.9893
25-05-2016,0.9913
24-05-2016,0.9934
23-05-2016,0.9895
20-05-2016,0.9903
19-05-2016,0.9907
18-05-2016,0.9877
17-05-2016,0.9805
16-05-2016,0.9776
13-05-2016,0.9755
12-05-2016,0.9705
11-05-2016,0.971
10-05-2016,0.976
09-05-2016,0.9712
06-05-2016,0.9725
05-05-2016,0.9677
04-05-2016,0.9576
03-05-2016,0.9545
02-05-2016,0.9544
29-04-2016,0.9599
28-04-2016,0.9667
27-04-2016,0.9711
26-04-2016,0.9735
25-04-2016,0.975
22-04-2016,0.9786
21-04-2016,0.9752
20-04-2016,0.9722
19-04-2016,0.9619
18-04-2016,0.9643
15-04-2016,0.9679
14-04-2016,0.9669
13-04-2016,0.9668
12-04-2016,0.9552
11-04-2016,0.9542
08-04-2016,0.9536
07-04-2016,0.9558
06-04-2016,0.9558
05-04-2016,0.9561
04-04-2016,0.9589
01-04-2016,0.958
31-03-2016,0.9618
30-03-2016,0.965
29-03-2016,0.9668
28-03-2016,0.9738
25-03-2016,0.9776
24-03-2016,0.9757
23-03-2016,0.9752
22-03-2016,0.9727
21-03-2016,0.9699
18-03-2016,0.9695
17-03-2016,0.9676
16-03-2016,0.9769
15-03-2016,0.9872
14-03-2016,0.9872
11-03-2016,0.9824
10-03-2016,0.985
09-03-2016,0.9973
08-03-2016,0.9957
07-03-2016,0.9955
04-03-2016,0.9927
03-03-2016,0.9922
02-03-2016,0.9968
01-03-2016,0.9974
29-02-2016,0.9984
26-02-2016,0.9968
25-02-2016,0.9904
24-02-2016,0.9888
23-02-2016,0.9913
22-02-2016,0.9997
19-02-2016,0.9904
18-02-2016,0.993
17-02-2016,0.9925
16-02-2016,0.9887
15-02-2016,0.9871
12-02-2016,0.9771
11-02-2016,0.9725
10-02-2016,0.9737
09-02-2016,0.9728
08-02-2016,0.987
05-02-2016,0.991
04-02-2016,0.9933
03-02-2016,1.0043
02-02-2016,1.0186
01-02-2016,1.0198
29-01-2016,1.0231
28-01-2016,1.0138
27-01-2016,1.0151
26-01-2016,1.0168
25-01-2016,1.0128
22-01-2016,1.0161
21-01-2016,1.0075
20-01-2016,1.0043
19-01-2016,1.0035
18-01-2016,1.0053
15-01-2016,1.0012
14-01-2016,1.0051
13-01-2016,1.0061
12-01-2016,1.0022
11-01-2016,1.0015
08-01-2016,0.9948
07-01-2016,0.9933
06-01-2016,1.0075
05-01-2016,1.0087
04-01-2016,1.0021
01-01-2016,1.0014
31-12-2015,1.0021
30-12-2015,0.9888
29-12-2015,0.9932
28-12-2015,0.9882
25-12-2015,0.9882
24-12-2015,0.9873
23-12-2015,0.9907
22-12-2015,0.9871
21-12-2015,0.9924
18-12-2015,0.9922
17-12-2015,0.9962
16-12-2015,0.9901
15-12-2015,0.9914
14-12-2015,0.9853
11-12-2015,0.9826
10-12-2015,0.9877
09-12-2015,0.9832
08-12-2015,0.9924
07-12-2015,1.0001
04-12-2015,0.9964
03-12-2015,0.9933
02-12-2015,1.0183
01-12-2015,1.0259
30-11-2015,1.029
27-11-2015,1.0302
26-11-2015,1.0237
25-11-2015,1.0218
24-11-2015,1.0167
23-11-2015,1.0181
20-11-2015,1.0182
19-11-2015,1.0128
18-11-2015,1.0198
17-11-2015,1.0147
16-11-2015,1.0098
13-11-2015,1.0061
12-11-2015,1.0001
11-11-2015,1.0046
10-11-2015,1.0064
09-11-2015,1.0036
06-11-2015,1.0054
05-11-2015,0.9953
04-11-2015,0.9934
03-11-2015,0.9909
02-11-2015,0.987
30-10-2015,0.9879
29-10-2015,0.9895
28-10-2015,0.9942
27-10-2015,0.9863
26-10-2015,0.9836
23-10-2015,0.9786
22-10-2015,0.9732
21-10-2015,0.9596
20-10-2015,0.9562
19-10-2015,0.9564
16-10-2015,0.9537
15-10-2015,0.9506
14-10-2015,0.9497
13-10-2015,0.9578
12-10-2015,0.9629
09-10-2015,0.9616
08-10-2015,0.9661
07-10-2015,0.9736
06-10-2015,0.9668
05-10-2015,0.9756
02-10-2015,0.9715
01-10-2015,0.9772
30-09-2015,0.9733
29-09-2015,0.9718
28-09-2015,0.9737
25-09-2015,0.9795
24-09-2015,0.9754
23-09-2015,0.9797
22-09-2015,0.9751
21-09-2015,0.9718
18-09-2015,0.969
17-09-2015,0.9596
16-09-2015,0.9712
15-09-2015,0.974
14-09-2015,0.9685
11-09-2015,0.9692
10-09-2015,0.9732
09-09-2015,0.9755
08-09-2015,0.9791
07-09-2015,0.9751
04-09-2015,0.9714
03-09-2015,0.9733
02-09-2015,0.9692
01-09-2015,0.9588
31-08-2015,0.9673
28-08-2015,0.9637
27-08-2015,0.9663
26-08-2015,0.9548
25-08-2015,0.9392
24-08-2015,0.9303
21-08-2015,0.9466
20-08-2015,0.9586
19-08-2015,0.9656
18-08-2015,0.9772
17-08-2015,0.9788
14-08-2015,0.9757
13-08-2015,0.9764
12-08-2015,0.9754
11-08-2015,0.9881
10-08-2015,0.9837
07-08-2015,0.9839
06-08-2015,0.9809
05-08-2015,0.9791
04-08-2015,0.9785
03-08-2015,0.9692
31-07-2015,0.9663
30-07-2015,0.9692
29-07-2015,0.968
28-07-2015,0.9625
27-07-2015,0.9628
24-07-2015,0.9629
23-07-2015,0.96
22-07-2015,0.96
21-07-2015,0.9584
20-07-2015,0.9646
17-07-2015,0.9615
16-07-2015,0.9578
15-07-2015,0.9519
14-07-2015,0.9448
13-07-2015,0.9502
10-07-2015,0.9387
09-07-2015,0.9478
08-07-2015,0.9453
07-07-2015,0.9466
06-07-2015,0.9425
03-07-2015,0.9404
02-07-2015,0.9435
01-07-2015,0.9484
30-06-2015,0.9355
29-06-2015,0.9249
26-06-2015,0.9333
25-06-2015,0.9368
24-06-2015,0.9337
23-06-2015,0.9341
22-06-2015,0.9214
19-06-2015,0.9175
18-06-2015,0.9217
17-06-2015,0.922
16-06-2015,0.9322
15-06-2015,0.9295
12-06-2015,0.9288
11-06-2015,0.9331
10-06-2015,0.9315
09-06-2015,0.9308
08-06-2015,0.9274
05-06-2015,0.9397
04-06-2015,0.9336
03-06-2015,0.9338
02-06-2015,0.9331
01-06-2015,0.946
29-05-2015,0.9403
28-05-2015,0.944
27-05-2015,0.9494
26-05-2015,0.9534
25-05-2015,0.9451
22-05-2015,0.9435
21-05-2015,0.9368
20-05-2015,0.9372
19-05-2015,0.9369
18-05-2015,0.9263
15-05-2015,0.9162
14-05-2015,0.9122
13-05-2015,0.9167
12-05-2015,0.9292
11-05-2015,0.9342
08-05-2015,0.9303
07-05-2015,0.9217
06-05-2015,0.9161
05-05-2015,0.9265
04-05-2015,0.9337
01-05-2015,0.9324
30-04-2015,0.9324
29-04-2015,0.9393
28-04-2015,0.9555
27-04-2015,0.955
24-04-2015,0.9539
23-04-2015,0.9547
22-04-2015,0.9715
21-04-2015,0.955
20-04-2015,0.9562
17-04-2015,0.9521
16-04-2015,0.956
15-04-2015,0.9645
14-04-2015,0.9723
13-04-2015,0.978
10-04-2015,0.9791
09-04-2015,0.9776
08-04-2015,0.9665
07-04-2015,0.966
06-04-2015,0.9587
03-04-2015,0.9517
02-04-2015,0.9597
01-04-2015,0.967
31-03-2015,0.9727
30-03-2015,0.967
27-03-2015,0.9618
26-03-2015,0.963
25-03-2015,0.9597
24-03-2015,0.9582
23-03-2015,0.9662
20-03-2015,0.9752
19-03-2015,0.99
18-03-2015,0.9784
17-03-2015,1.0062
16-03-2015,1.0076
13-03-2015,1.0056
12-03-2015,1.0023
11-03-2015,1.0093
10-03-2015,0.9995
09-03-2015,0.9859
06-03-2015,0.986
05-03-2015,0.9739
04-03-2015,0.9632
03-03-2015,0.9613
02-03-2015,0.9585
27-02-2015,0.9543
26-02-2015,0.9527
25-02-2015,0.9484
24-02-2015,0.9507
23-02-2015,0.9498
20-02-2015,0.9382
19-02-2015,0.9495
18-02-2015,0.9422
17-02-2015,0.9369
16-02-2015,0.9319
13-02-2015,0.9322
12-02-2015,0.9309
11-02-2015,0.9287
10-02-2015,0.9264
09-02-2015,0.9237
06-02-2015,0.9268
05-02-2015,0.9212
04-02-2015,0.9263
03-02-2015,0.9239
02-02-2015,0.9281
30-01-2015,0.9202
29-01-2015,0.9238
28-01-2015,0.905
27-01-2015,0.9029
26-01-2015,0.9029
23-01-2015,0.8801
22-01-2015,0.8713
21-01-2015,0.8602
20-01-2015,0.8757
19-01-2015,0.8796
16-01-2015,0.8587
15-01-2015,0.8392
14-01-2015,1.0187
13-01-2015,1.0201
12-01-2015,1.0148
09-01-2015,1.0143
08-01-2015,1.0184
07-01-2015,1.0143
06-01-2015,1.0102
05-01-2015,1.0069
02-01-2015,1.0017
01-01-2015,0.9939
31-12-2014,0.9943
30-12-2014,0.9889
29-12-2014,0.9898
26-12-2014,0.9875
25-12-2014,0.9838
24-12-2014,0.986
23-12-2014,0.9878
22-12-2014,0.9838
19-12-2014,0.9843
18-12-2014,0.9799
17-12-2014,0.9731
16-12-2014,0.9599
15-12-2014,0.9656
12-12-2014,0.9638
11-12-2014,0.9679
10-12-2014,0.9664
09-12-2014,0.9714
08-12-2014,0.9761
05-12-2014,0.9788
04-12-2014,0.9713
03-12-2014,0.9775
02-12-2014,0.9721
01-12-2014,0.9647
28-11-2014,0.9653
27-11-2014,0.9641
26-11-2014,0.9612
25-11-2014,0.964
24-11-2014,0.9665
21-11-2014,0.9697
20-11-2014,0.9584
19-11-2014,0.957
18-11-2014,0.9583
17-11-2014,0.9649
14-11-2014,0.9591
13-11-2014,0.9635
12-11-2014,0.9665
11-11-2014,0.9645
10-11-2014,0.9682
07-11-2014,0.9662
06-11-2014,0.9733
05-11-2014,0.964
04-11-2014,0.9598
03-11-2014,0.9659
31-10-2014,0.9626
30-10-2014,0.956
29-10-2014,0.9549
28-10-2014,0.9472
27-10-2014,0.9496
24-10-2014,0.9519
23-10-2014,0.9541
22-10-2014,0.9537
21-10-2014,0.9491
20-10-2014,0.9428
17-10-2014,0.9463
16-10-2014,0.9425
15-10-2014,0.94
14-10-2014,0.9537
13-10-2014,0.948
10-10-2014,0.9571
09-10-2014,0.9544
08-10-2014,0.9518
07-10-2014,0.9568
06-10-2014,0.9583
03-10-2014,0.9675
02-10-2014,0.954
01-10-2014,0.956
30-09-2014,0.9551
29-09-2014,0.9513
26-09-2014,0.9514
25-09-2014,0.9466
24-09-2014,0.9455
23-09-2014,0.9399
22-09-2014,0.9399
19-09-2014,0.9408
18-09-2014,0.9338
17-09-2014,0.9412
16-09-2014,0.9326
15-09-2014,0.9352
12-09-2014,0.9332
11-09-2014,0.9358
10-09-2014,0.9367
09-09-2014,0.9329
08-09-2014,0.9355
05-09-2014,0.9311
04-09-2014,0.9319
03-09-2014,0.9177
02-09-2014,0.919
01-09-2014,0.9196
29-08-2014,0.9182
28-08-2014,0.9151
27-08-2014,0.9148
26-08-2014,0.9175
25-08-2014,0.9154
22-08-2014,0.9138
21-08-2014,0.9115
20-08-2014,0.9134
19-08-2014,0.9092
18-08-2014,0.9065
15-08-2014,0.9026
14-08-2014,0.9065
13-08-2014,0.9075
12-08-2014,0.9076
11-08-2014,0.9066
08-08-2014,0.9054
07-08-2014,0.9089
06-08-2014,0.9076
05-08-2014,0.909
04-08-2014,0.9067
01-08-2014,0.9059
31-07-2014,0.9088
30-07-2014,0.9088
29-07-2014,0.9069
28-07-2014,0.904
25-07-2014,0.9049
24-07-2014,0.9026
23-07-2014,0.9022
22-07-2014,0.9024
21-07-2014,0.898
18-07-2014,0.8985
17-07-2014,0.8974
16-07-2014,0.8984
15-07-2014,0.8957
14-07-2014,0.8919
11-07-2014,0.8922
10-07-2014,0.8923
09-07-2014,0.891
08-07-2014,0.893
07-07-2014,0.8936
04-07-2014,0.8941
03-07-2014,0.8933
02-07-2014,0.8888
01-07-2014,0.8875
30-06-2014,0.8868
27-06-2014,0.8908
26-06-2014,0.8936
25-06-2014,0.8928
24-06-2014,0.8938
23-06-2014,0.8943
20-06-2014,0.8951
19-06-2014,0.8941
18-06-2014,0.8957
17-06-2014,0.8994
16-06-2014,0.8971
13-06-2014,0.9001
12-06-2014,0.8985
11-06-2014,0.8999
10-06-2014,0.8992
09-06-2014,0.8971
06-06-2014,0.8936
05-06-2014,0.8914
04-06-2014,0.8973
03-06-2014,0.8963
02-06-2014,0.8987
30-05-2014,0.8952
29-05-2014,0.8979
28-05-2014,0.8984
27-05-2014,0.8967
26-05-2014,0.8947
23-05-2014,0.8958
22-05-2014,0.8942
21-05-2014,0.8932
20-05-2014,0.892
19-05-2014,0.8923
16-05-2014,0.8927
15-05-2014,0.891
14-05-2014,0.8898
13-05-2014,0.8902
12-05-2014,0.8878
09-05-2014,0.8864
08-05-2014,0.8802
07-05-2014,0.8763
06-05-2014,0.8743
05-05-2014,0.8778
02-05-2014,0.878
01-05-2014,0.8793
30-04-2014,0.8804
29-04-2014,0.8835
28-04-2014,0.8803
25-04-2014,0.8818
24-04-2014,0.8816
23-04-2014,0.8834
22-04-2014,0.885
21-04-2014,0.8851
18-04-2014,0.8835
17-04-2014,0.8832
16-04-2014,0.8818
15-04-2014,0.8801
14-04-2014,0.8798
11-04-2014,0.8761
10-04-2014,0.8765
09-04-2014,0.8796
08-04-2014,0.8833
07-04-2014,0.8879
04-04-2014,0.8921
03-04-2014,0.8909
02-04-2014,0.8866
01-04-2014,0.8835
31-03-2014,0.8846
28-03-2014,0.8868
27-03-2014,0.8866
26-03-2014,0.885
25-03-2014,0.8827
24-03-2014,0.8808
21-03-2014,0.8829
20-03-2014,0.8838
19-03-2014,0.8807
18-03-2014,0.8732
17-03-2014,0.8733
14-03-2014,0.8724
13-03-2014,0.8747
12-03-2014,0.874
11-03-2014,0.8783
10-03-2014,0.8777
07-03-2014,0.8779
06-03-2014,0.8806
05-03-2014,0.8871
04-03-2014,0.8873
03-03-2014,0.8831
28-02-2014,0.8803
27-02-2014,0.8883
26-02-2014,0.8907
25-02-2014,0.8868
24-02-2014,0.889
21-02-2014,0.8877
20-02-2014,0.8895
19-02-2014,0.8886
18-02-2014,0.8879
17-02-2014,0.8915
14-02-2014,0.8925
13-02-2014,0.8934
12-02-2014,0.9006
11-02-2014,0.8983
10-02-2014,0.8968
07-02-2014,0.8981
06-02-2014,0.901
05-02-2014,0.9035
04-02-2014,0.9037
03-02-2014,0.9009
31-01-2014,0.9065
30-01-2014,0.9028
29-01-2014,0.8944
28-01-2014,0.8972
27-01-2014,0.8962
24-01-2014,0.8945
23-01-2014,0.8973
22-01-2014,0.9116
21-01-2014,0.9101
20-01-2014,0.91
17-01-2014,0.9101
16-01-2014,0.9048
15-01-2014,0.9087
14-01-2014,0.9025
13-01-2014,0.899
10-01-2014,0.9024
09-01-2014,0.907
08-01-2014,0.9112
07-01-2014,0.9091
06-01-2014,0.9041
03-01-2014,0.9052
02-01-2014,0.899
01-01-2014,0.8916
31-12-2013,0.8929
30-12-2013,0.8877
27-12-2013,0.8915
26-12-2013,0.8966
25-12-2013,0.8957
24-12-2013,0.8959
23-12-2013,0.8938
20-12-2013,0.8962
19-12-2013,0.898
18-12-2013,0.8939
17-12-2013,0.8849
16-12-2013,0.8873
13-12-2013,0.8895
12-12-2013,0.8892
11-12-2013,0.8865
10-12-2013,0.8875
09-12-2013,0.8905
06-12-2013,0.8919
05-12-2013,0.8967
04-12-2013,0.9024
03-12-2013,0.9044
02-12-2013,0.9087
29-11-2013,0.9062
28-11-2013,0.9056
27-11-2013,0.9076
26-11-2013,0.9066
25-11-2013,0.9118
22-11-2013,0.9067
21-11-2013,0.9128
20-11-2013,0.9162
19-11-2013,0.911
18-11-2013,0.9129
15-11-2013,0.9148
14-11-2013,0.9164
13-11-2013,0.9135
12-11-2013,0.9175
11-11-2013,0.9194
08-11-2013,0.9215
07-11-2013,0.9158
06-11-2013,0.9122
05-11-2013,0.9136
04-11-2013,0.9099
01-11-2013,0.9123
31-10-2013,0.9069
30-10-2013,0.8992
29-10-2013,0.8989
28-10-2013,0.8958
25-10-2013,0.8926
24-10-2013,0.8923
23-10-2013,0.8923
22-10-2013,0.8947
21-10-2013,0.902
18-10-2013,0.9017
17-10-2013,0.9024
16-10-2013,0.9134
15-10-2013,0.9126
14-10-2013,0.9103
11-10-2013,0.9119
10-10-2013,0.9115
09-10-2013,0.91
08-10-2013,0.9039
07-10-2013,0.9029
04-10-2013,0.9072
03-10-2013,0.8994
02-10-2013,0.9027
01-10-2013,0.9055
30-09-2013,0.9049
27-09-2013,0.9059
26-09-2013,0.9103
25-09-2013,0.9092
24-09-2013,0.9128
23-09-2013,0.9109
20-09-2013,0.9103
19-09-2013,0.9106
18-09-2013,0.912
17-09-2013,0.926
16-09-2013,0.9273
13-09-2013,0.9297
12-09-2013,0.9306
11-09-2013,0.9304
10-09-2013,0.9348
09-09-2013,0.9324
06-09-2013,0.9379
