Date,AUD
12-03-2018,0.7873
09-03-2018,0.7844
08-03-2018,0.7789
07-03-2018,0.7825
06-03-2018,0.7829
05-03-2018,0.7765
02-03-2018,0.776
01-03-2018,0.7756
28-02-2018,0.7762
27-02-2018,0.7789
26-02-2018,0.7855
23-02-2018,0.7843
22-02-2018,0.7846
21-02-2018,0.7804
20-02-2018,0.7883
19-02-2018,0.7913
16-02-2018,0.7905
15-02-2018,0.7945
14-02-2018,0.7926
13-02-2018,0.7859
12-02-2018,0.7862
09-02-2018,0.7813
08-02-2018,0.7781
07-02-2018,0.7823
06-02-2018,0.7906
05-02-2018,0.7878
02-02-2018,0.7931
01-02-2018,0.8039
31-01-2018,0.8055
30-01-2018,0.8083
29-01-2018,0.8094
26-01-2018,0.811
25-01-2018,0.8026
24-01-2018,0.8062
23-01-2018,0.8
22-01-2018,0.8017
19-01-2018,0.7995
18-01-2018,0.8001
17-01-2018,0.797
16-01-2018,0.7961
15-01-2018,0.7965
12-01-2018,0.7917
11-01-2018,0.7892
10-01-2018,0.7843
09-01-2018,0.7824
08-01-2018,0.7842
05-01-2018,0.7864
04-01-2018,0.7864
03-01-2018,0.7836
02-01-2018,0.783
01-01-2018,0.7805
29-12-2017,0.7809
28-12-2017,0.7794
27-12-2017,0.7768
26-12-2017,0.7728
25-12-2017,0.7717
22-12-2017,0.7709
21-12-2017,0.7702
20-12-2017,0.7667
19-12-2017,0.7663
18-12-2017,0.7664
15-12-2017,0.7646
14-12-2017,0.7666
13-12-2017,0.7637
12-12-2017,0.7558
11-12-2017,0.7526
08-12-2017,0.7509
07-12-2017,0.7511
06-12-2017,0.7564
05-12-2017,0.7607
04-12-2017,0.7598
01-12-2017,0.7613
30-11-2017,0.7566
29-11-2017,0.757
28-11-2017,0.7595
27-11-2017,0.7602
24-11-2017,0.7617
23-11-2017,0.7625
22-11-2017,0.7617
21-11-2017,0.7578
20-11-2017,0.755
17-11-2017,0.7564
16-11-2017,0.7588
15-11-2017,0.7589
14-11-2017,0.7631
13-11-2017,0.7623
10-11-2017,0.7661
09-11-2017,0.768
08-11-2017,0.7678
07-11-2017,0.7645
06-11-2017,0.7691
03-11-2017,0.765
02-11-2017,0.7713
01-11-2017,0.7676
31-10-2017,0.7656
30-10-2017,0.7688
27-10-2017,0.7677
26-10-2017,0.766
25-10-2017,0.7704
24-10-2017,0.7776
23-10-2017,0.7807
20-10-2017,0.7817
19-10-2017,0.7878
18-10-2017,0.7846
17-10-2017,0.7846
16-10-2017,0.7851
13-10-2017,0.7887
12-10-2017,0.782
11-10-2017,0.7788
10-10-2017,0.7778
09-10-2017,0.7753
06-10-2017,0.7767
05-10-2017,0.7795
04-10-2017,0.7865
03-10-2017,0.7836
02-10-2017,0.7827
29-09-2017,0.7834
28-09-2017,0.7856
27-09-2017,0.7849
26-09-2017,0.7886
25-09-2017,0.7937
22-09-2017,0.7962
21-09-2017,0.7929
20-09-2017,0.8031
19-09-2017,0.801
18-09-2017,0.7958
15-09-2017,0.8002
14-09-2017,0.8005
13-09-2017,0.7986
12-09-2017,0.8019
11-09-2017,0.8029
08-09-2017,0.806
07-09-2017,0.8047
06-09-2017,0.8
05-09-2017,0.7996
04-09-2017,0.7944
01-09-2017,0.7975
31-08-2017,0.7947
30-08-2017,0.7905
29-08-2017,0.7951
28-08-2017,0.7963
25-08-2017,0.7932
24-08-2017,0.7905
23-08-2017,0.7904
22-08-2017,0.7911
21-08-2017,0.7939
18-08-2017,0.7929
17-08-2017,0.7885
16-08-2017,0.7925
15-08-2017,0.7821
14-08-2017,0.7852
11-08-2017,0.7894
10-08-2017,0.7875
09-08-2017,0.7888
08-08-2017,0.7914
07-08-2017,0.7912
04-08-2017,0.7922
03-08-2017,0.795
02-08-2017,0.7968
01-08-2017,0.7969
31-07-2017,0.8003
28-07-2017,0.7987
27-07-2017,0.7967
26-07-2017,0.8005
25-07-2017,0.7937
24-07-2017,0.7924
21-07-2017,0.7916
20-07-2017,0.7958
19-07-2017,0.7952
18-07-2017,0.7916
17-07-2017,0.7801
14-07-2017,0.7832
13-07-2017,0.7731
12-07-2017,0.7678
11-07-2017,0.7638
10-07-2017,0.7606
07-07-2017,0.7601
06-07-2017,0.7586
05-07-2017,0.7603
04-07-2017,0.7606
03-07-2017,0.7661
30-06-2017,0.7689
29-06-2017,0.7683
28-06-2017,0.764
27-06-2017,0.7583
26-06-2017,0.7585
23-06-2017,0.7568
22-06-2017,0.7542
21-06-2017,0.7553
20-06-2017,0.758
19-06-2017,0.76
16-06-2017,0.7621
15-06-2017,0.7579
14-06-2017,0.7585
13-06-2017,0.7537
12-06-2017,0.7541
09-06-2017,0.7527
08-06-2017,0.7547
07-06-2017,0.7549
06-06-2017,0.7506
05-06-2017,0.7487
02-06-2017,0.7443
01-06-2017,0.7374
31-05-2017,0.743
30-05-2017,0.7465
29-05-2017,0.744
26-05-2017,0.7448
25-05-2017,0.7454
24-05-2017,0.7503
23-05-2017,0.7478
22-05-2017,0.7477
19-05-2017,0.7459
18-05-2017,0.7419
17-05-2017,0.7432
16-05-2017,0.7426
15-05-2017,0.7413
12-05-2017,0.7387
11-05-2017,0.7379
10-05-2017,0.7367
09-05-2017,0.7345
08-05-2017,0.7387
05-05-2017,0.7424
04-05-2017,0.7409
03-05-2017,0.7423
02-05-2017,0.7536
01-05-2017,0.7526
28-04-2017,0.7488
27-04-2017,0.7465
26-04-2017,0.7474
25-04-2017,0.7535
24-04-2017,0.7571
21-04-2017,0.7541
20-04-2017,0.7527
19-04-2017,0.7497
18-04-2017,0.756
17-04-2017,0.7589
14-04-2017,0.7579
13-04-2017,0.7568
12-04-2017,0.7522
11-04-2017,0.7499
10-04-2017,0.7501
07-04-2017,0.75
06-04-2017,0.7545
05-04-2017,0.757
04-04-2017,0.7565
03-04-2017,0.7605
31-03-2017,0.7629
30-03-2017,0.7641
29-03-2017,0.767
28-03-2017,0.7633
27-03-2017,0.7618
24-03-2017,0.7623
23-03-2017,0.7627
22-03-2017,0.7678
21-03-2017,0.7691
20-03-2017,0.7731
17-03-2017,0.7704
16-03-2017,0.7678
15-03-2017,0.7709
14-03-2017,0.7559
13-03-2017,0.7571
10-03-2017,0.7542
09-03-2017,0.7506
08-03-2017,0.7528
07-03-2017,0.7588
06-03-2017,0.7579
03-03-2017,0.7596
02-03-2017,0.7572
01-03-2017,0.7677
28-02-2017,0.7657
27-02-2017,0.7673
24-02-2017,0.7676
23-02-2017,0.7715
22-02-2017,0.7703
21-02-2017,0.7675
20-02-2017,0.7688
17-02-2017,0.7664
16-02-2017,0.7694
15-02-2017,0.771
14-02-2017,0.7663
13-02-2017,0.764
10-02-2017,0.7674
09-02-2017,0.7625
08-02-2017,0.7645
07-02-2017,0.7628
06-02-2017,0.766
03-02-2017,0.768
02-02-2017,0.7658
01-02-2017,0.7586
31-01-2017,0.7585
30-01-2017,0.7555
27-01-2017,0.7551
26-01-2017,0.7535
25-01-2017,0.7572
24-01-2017,0.7582
23-01-2017,0.7584
20-01-2017,0.7555
19-01-2017,0.7561
18-01-2017,0.7505
17-01-2017,0.7567
16-01-2017,0.7477
13-01-2017,0.7502
12-01-2017,0.7484
11-01-2017,0.7441
10-01-2017,0.7368
09-01-2017,0.7354
06-01-2017,0.7301
05-01-2017,0.7338
04-01-2017,0.7283
03-01-2017,0.7219
02-01-2017,0.7184
30-12-2016,0.7208
29-12-2016,0.7219
28-12-2016,0.7177
27-12-2016,0.7185
26-12-2016,0.7192
23-12-2016,0.7176
22-12-2016,0.7217
21-12-2016,0.7238
20-12-2016,0.7259
19-12-2016,0.7245
16-12-2016,0.7304
15-12-2016,0.7358
14-12-2016,0.7406
13-12-2016,0.75
12-12-2016,0.7497
09-12-2016,0.7449
08-12-2016,0.7463
07-12-2016,0.7482
06-12-2016,0.7461
05-12-2016,0.7472
02-12-2016,0.7457
01-12-2016,0.7415
30-11-2016,0.7385
29-11-2016,0.7484
28-11-2016,0.7482
25-11-2016,0.7443
24-11-2016,0.7408
23-11-2016,0.7385
22-11-2016,0.7402
21-11-2016,0.7369
18-11-2016,0.7338
17-11-2016,0.7406
16-11-2016,0.748
15-11-2016,0.7559
14-11-2016,0.7554
11-11-2016,0.7546
10-11-2016,0.7613
09-11-2016,0.7635
08-11-2016,0.7762
07-11-2016,0.7728
04-11-2016,0.7673
03-11-2016,0.7682
02-11-2016,0.7661
01-11-2016,0.7652
31-10-2016,0.7609
28-10-2016,0.7599
27-10-2016,0.7589
26-10-2016,0.7651
25-10-2016,0.7646
24-10-2016,0.7611
21-10-2016,0.7608
20-10-2016,0.7627
19-10-2016,0.7722
18-10-2016,0.7666
17-10-2016,0.7629
14-10-2016,0.7618
13-10-2016,0.7569
12-10-2016,0.7562
11-10-2016,0.7539
10-10-2016,0.7607
07-10-2016,0.7582
06-10-2016,0.7585
05-10-2016,0.7622
04-10-2016,0.762
03-10-2016,0.7675
30-09-2016,0.7664
29-09-2016,0.7636
28-09-2016,0.7692
27-09-2016,0.7667
26-09-2016,0.7636
23-09-2016,0.7623
22-09-2016,0.7643
21-09-2016,0.7624
20-09-2016,0.7556
19-09-2016,0.7534
16-09-2016,0.7491
15-09-2016,0.7515
14-09-2016,0.7469
13-09-2016,0.7464
12-09-2016,0.7566
09-09-2016,0.7541
08-09-2016,0.7643
07-09-2016,0.7673
06-09-2016,0.7687
05-09-2016,0.7582
02-09-2016,0.7573
01-09-2016,0.7551
31-08-2016,0.7517
30-08-2016,0.7509
29-08-2016,0.7569
26-08-2016,0.7564
25-08-2016,0.7618
24-08-2016,0.7613
23-08-2016,0.7615
22-08-2016,0.7626
19-08-2016,0.7627
18-08-2016,0.7686
17-08-2016,0.7655
16-08-2016,0.7695
15-08-2016,0.7674
12-08-2016,0.7652
11-08-2016,0.7699
10-08-2016,0.7703
09-08-2016,0.7673
08-08-2016,0.7651
05-08-2016,0.7619
04-08-2016,0.7628
03-08-2016,0.7588
02-08-2016,0.7609
01-08-2016,0.7536
29-07-2016,0.7596
28-07-2016,0.7503
27-07-2016,0.7491
26-07-2016,0.7502
25-07-2016,0.747
22-07-2016,0.7462
21-07-2016,0.7495
20-07-2016,0.7478
19-07-2016,0.7504
18-07-2016,0.7591
15-07-2016,0.7578
14-07-2016,0.7632
13-07-2016,0.7608
12-07-2016,0.7623
11-07-2016,0.7532
08-07-2016,0.7569
07-07-2016,0.7479
06-07-2016,0.752
05-07-2016,0.7463
04-07-2016,0.7538
01-07-2016,0.7498
30-06-2016,0.7451
29-06-2016,0.7451
28-06-2016,0.7386
27-06-2016,0.733
24-06-2016,0.7466
23-06-2016,0.7613
22-06-2016,0.7501
21-06-2016,0.745
20-06-2016,0.7457
17-06-2016,0.7387
16-06-2016,0.7363
15-06-2016,0.7407
14-06-2016,0.7358
13-06-2016,0.7387
10-06-2016,0.7373
09-06-2016,0.7431
08-06-2016,0.7471
07-06-2016,0.7459
06-06-2016,0.7366
03-06-2016,0.7367
02-06-2016,0.7229
01-06-2016,0.7257
31-05-2016,0.7234
30-05-2016,0.7183
27-05-2016,0.7182
26-05-2016,0.7226
25-05-2016,0.7198
24-05-2016,0.7183
23-05-2016,0.7224
20-05-2016,0.7222
19-05-2016,0.7228
18-05-2016,0.7229
17-05-2016,0.7325
16-05-2016,0.7289
13-05-2016,0.7271
12-05-2016,0.7325
11-05-2016,0.7375
10-05-2016,0.7363
09-05-2016,0.7316
06-05-2016,0.7366
05-05-2016,0.7465
04-05-2016,0.7457
03-05-2016,0.7485
02-05-2016,0.7667
29-04-2016,0.7603
28-04-2016,0.7625
27-04-2016,0.7591
26-04-2016,0.7749
25-04-2016,0.7715
22-04-2016,0.7708
21-04-2016,0.7738
20-04-2016,0.7794
19-04-2016,0.7813
18-04-2016,0.775
15-04-2016,0.7725
14-04-2016,0.7695
13-04-2016,0.7653
12-04-2016,0.7684
11-04-2016,0.7595
08-04-2016,0.7556
07-04-2016,0.7505
06-04-2016,0.7599
05-04-2016,0.7543
04-04-2016,0.7605
01-04-2016,0.7677
31-03-2016,0.7657
30-03-2016,0.7671
29-03-2016,0.7627
28-03-2016,0.7545
25-03-2016,0.7507
24-03-2016,0.7528
23-03-2016,0.7532
22-03-2016,0.7622
21-03-2016,0.7578
18-03-2016,0.7608
17-03-2016,0.7649
16-03-2016,0.7553
15-03-2016,0.7457
14-03-2016,0.7515
11-03-2016,0.7565
10-03-2016,0.7454
09-03-2016,0.7486
08-03-2016,0.7439
07-03-2016,0.7469
04-03-2016,0.7439
03-03-2016,0.7352
02-03-2016,0.7295
01-03-2016,0.7175
29-02-2016,0.7141
26-02-2016,0.7126
25-02-2016,0.7236
24-02-2016,0.7196
23-02-2016,0.7202
22-02-2016,0.7227
19-02-2016,0.7148
18-02-2016,0.7157
17-02-2016,0.7185
16-02-2016,0.7111
15-02-2016,0.7139
12-02-2016,0.7112
11-02-2016,0.7109
10-02-2016,0.7095
09-02-2016,0.707
08-02-2016,0.7087
05-02-2016,0.7067
04-02-2016,0.7201
03-02-2016,0.7169
02-02-2016,0.7039
01-02-2016,0.7114
29-01-2016,0.7084
28-01-2016,0.7084
27-01-2016,0.7027
26-01-2016,0.7005
25-01-2016,0.6955
22-01-2016,0.7002
21-01-2016,0.6999
20-01-2016,0.6908
19-01-2016,0.6909
18-01-2016,0.6866
15-01-2016,0.6864
14-01-2016,0.6985
13-01-2016,0.6955
12-01-2016,0.6986
11-01-2016,0.6995
08-01-2016,0.6953
07-01-2016,0.7012
06-01-2016,0.7072
05-01-2016,0.7161
04-01-2016,0.7191
01-01-2016,0.7303
31-12-2015,0.7286
30-12-2015,0.7287
29-12-2015,0.7296
28-12-2015,0.7249
25-12-2015,0.728
24-12-2015,0.7263
23-12-2015,0.7234
22-12-2015,0.7236
21-12-2015,0.719
18-12-2015,0.7176
17-12-2015,0.7129
16-12-2015,0.7233
15-12-2015,0.7192
14-12-2015,0.7242
11-12-2015,0.7189
10-12-2015,0.7281
09-12-2015,0.7229
08-12-2015,0.7215
07-12-2015,0.7267
04-12-2015,0.7339
03-12-2015,0.7341
02-12-2015,0.7309
01-12-2015,0.7323
30-11-2015,0.7227
27-11-2015,0.7193
26-11-2015,0.7225
25-11-2015,0.7252
24-11-2015,0.7257
23-11-2015,0.7192
20-11-2015,0.7239
19-11-2015,0.7194
18-11-2015,0.7111
17-11-2015,0.7111
16-11-2015,0.7096
13-11-2015,0.7127
12-11-2015,0.7126
11-11-2015,0.7062
10-11-2015,0.7032
09-11-2015,0.7047
06-11-2015,0.7043
05-11-2015,0.7144
04-11-2015,0.7149
03-11-2015,0.7186
02-11-2015,0.7147
30-10-2015,0.7138
29-10-2015,0.7074
28-10-2015,0.7115
27-10-2015,0.7193
26-10-2015,0.7249
23-10-2015,0.7216
22-10-2015,0.7208
21-10-2015,0.721
20-10-2015,0.726
19-10-2015,0.7248
16-10-2015,0.7264
15-10-2015,0.7329
14-10-2015,0.73
13-10-2015,0.7245
12-10-2015,0.7362
09-10-2015,0.7336
08-10-2015,0.726
07-10-2015,0.7208
06-10-2015,0.7166
05-10-2015,0.7083
02-10-2015,0.7045
01-10-2015,0.703
30-09-2015,0.7018
29-09-2015,0.6985
28-09-2015,0.6989
25-09-2015,0.7024
24-09-2015,0.7024
23-09-2015,0.7003
22-09-2015,0.7089
21-09-2015,0.7132
18-09-2015,0.7189
17-09-2015,0.7173
16-09-2015,0.7197
15-09-2015,0.7142
14-09-2015,0.7138
11-09-2015,0.7092
10-09-2015,0.7072
09-09-2015,0.7018
08-09-2015,0.7017
07-09-2015,0.6924
04-09-2015,0.6908
03-09-2015,0.7017
02-09-2015,0.7039
01-09-2015,0.7019
31-08-2015,0.7113
28-08-2015,0.7173
27-08-2015,0.7166
26-08-2015,0.7122
25-08-2015,0.713
24-08-2015,0.7156
21-08-2015,0.7316
20-08-2015,0.7337
19-08-2015,0.7348
18-08-2015,0.7341
17-08-2015,0.7372
14-08-2015,0.7379
13-08-2015,0.736
12-08-2015,0.7379
11-08-2015,0.7304
10-08-2015,0.7413
07-08-2015,0.7418
06-08-2015,0.7346
05-08-2015,0.7356
04-08-2015,0.738
03-08-2015,0.7286
31-07-2015,0.7308
30-07-2015,0.7293
29-07-2015,0.7295
28-07-2015,0.7338
27-07-2015,0.7269
24-07-2015,0.7282
23-07-2015,0.7356
22-07-2015,0.7377
21-07-2015,0.7419
20-07-2015,0.7372
17-07-2015,0.7371
16-07-2015,0.7405
15-07-2015,0.7379
14-07-2015,0.7452
13-07-2015,0.7407
10-07-2015,0.7446
09-07-2015,0.7447
08-07-2015,0.7429
07-07-2015,0.7451
06-07-2015,0.75
03-07-2015,0.7523
02-07-2015,0.7633
01-07-2015,0.7645
30-06-2015,0.7707
29-06-2015,0.7679
26-06-2015,0.7655
25-06-2015,0.7738
24-06-2015,0.7704
23-06-2015,0.7736
22-06-2015,0.7728
19-06-2015,0.7772
18-06-2015,0.78
17-06-2015,0.7749
16-06-2015,0.7752
15-06-2015,0.7766
12-06-2015,0.7731
11-06-2015,0.7755
10-06-2015,0.7761
09-06-2015,0.7691
08-06-2015,0.7703
05-06-2015,0.7623
04-06-2015,0.7688
03-06-2015,0.7787
02-06-2015,0.7772
01-06-2015,0.7606
29-05-2015,0.7645
28-05-2015,0.7649
27-05-2015,0.7729
26-05-2015,0.7735
25-05-2015,0.7824
22-05-2015,0.7823
21-05-2015,0.7896
20-05-2015,0.7875
19-05-2015,0.7915
18-05-2015,0.7991
15-05-2015,0.8034
14-05-2015,0.8081
13-05-2015,0.8113
12-05-2015,0.7976
11-05-2015,0.7891
08-05-2015,0.7932
07-05-2015,0.7907
06-05-2015,0.7969
05-05-2015,0.7942
04-05-2015,0.7838
01-05-2015,0.7851
30-04-2015,0.7905
29-04-2015,0.8008
28-04-2015,0.8022
27-04-2015,0.7858
24-04-2015,0.7824
23-04-2015,0.7778
22-04-2015,0.7755
21-04-2015,0.7711
20-04-2015,0.7725
17-04-2015,0.7782
16-04-2015,0.7803
15-04-2015,0.7682
14-04-2015,0.7626
13-04-2015,0.7589
10-04-2015,0.7682
09-04-2015,0.7692
08-04-2015,0.7684
07-04-2015,0.7633
06-04-2015,0.7592
03-04-2015,0.7633
02-04-2015,0.7592
01-04-2015,0.76
31-03-2015,0.7607
30-03-2015,0.7654
27-03-2015,0.7752
26-03-2015,0.7828
25-03-2015,0.7845
24-03-2015,0.7877
23-03-2015,0.788
20-03-2015,0.7775
19-03-2015,0.7649
18-03-2015,0.7774
17-03-2015,0.7617
16-03-2015,0.764
13-03-2015,0.7637
12-03-2015,0.7708
11-03-2015,0.7596
10-03-2015,0.7626
09-03-2015,0.7702
06-03-2015,0.7716
05-03-2015,0.7782
04-03-2015,0.7817
03-03-2015,0.7817
02-03-2015,0.7766
27-02-2015,0.7808
26-02-2015,0.78
25-02-2015,0.7887
24-02-2015,0.7831
23-02-2015,0.7802
20-02-2015,0.7842
19-02-2015,0.7792
18-02-2015,0.7811
17-02-2015,0.7819
16-02-2015,0.7773
13-02-2015,0.7762
12-02-2015,0.7735
11-02-2015,0.7718
10-02-2015,0.7771
09-02-2015,0.7802
06-02-2015,0.7796
05-02-2015,0.7798
04-02-2015,0.7753
03-02-2015,0.7793
02-02-2015,0.7803
30-01-2015,0.7762
29-01-2015,0.7762
28-01-2015,0.7889
27-01-2015,0.7937
26-01-2015,0.7925
23-01-2015,0.7912
22-01-2015,0.8026
21-01-2015,0.8085
20-01-2015,0.8172
19-01-2015,0.8211
16-01-2015,0.8223
15-01-2015,0.8217
14-01-2015,0.815
13-01-2015,0.8166
12-01-2015,0.8157
09-01-2015,0.8204
08-01-2015,0.8123
07-01-2015,0.8079
06-01-2015,0.8084
05-01-2015,0.8083
02-01-2015,0.8089
01-01-2015,0.8183
31-12-2014,0.8175
30-12-2014,0.8183
29-12-2014,0.8132
26-12-2014,0.8121
25-12-2014,0.8119
24-12-2014,0.811
23-12-2014,0.8105
22-12-2014,0.8135
19-12-2014,0.813
18-12-2014,0.8165
17-12-2014,0.8123
16-12-2014,0.8218
15-12-2014,0.8211
12-12-2014,0.8247
11-12-2014,0.8272
10-12-2014,0.8318
09-12-2014,0.8293
08-12-2014,0.8294
05-12-2014,0.8316
04-12-2014,0.8383
03-12-2014,0.8405
02-12-2014,0.8445
01-12-2014,0.8491
28-11-2014,0.8506
27-11-2014,0.8545
26-11-2014,0.8548
25-11-2014,0.853
24-11-2014,0.8618
21-11-2014,0.867
20-11-2014,0.862
19-11-2014,0.8618
18-11-2014,0.872
17-11-2014,0.8708
14-11-2014,0.875
13-11-2014,0.8723
12-11-2014,0.8719
11-11-2014,0.8686
10-11-2014,0.8622
07-11-2014,0.8637
06-11-2014,0.8559
05-11-2014,0.8594
04-11-2014,0.8738
03-11-2014,0.8681
31-10-2014,0.8798
30-10-2014,0.8835
29-10-2014,0.8797
28-10-2014,0.8856
27-10-2014,0.8802
24-10-2014,0.8793
23-10-2014,0.8762
22-10-2014,0.8779
21-10-2014,0.8779
20-10-2014,0.8784
17-10-2014,0.8744
16-10-2014,0.8756
15-10-2014,0.8829
14-10-2014,0.8713
13-10-2014,0.8772
10-10-2014,0.8686
09-10-2014,0.8783
08-10-2014,0.8841
07-10-2014,0.8817
06-10-2014,0.8763
03-10-2014,0.8675
02-10-2014,0.8803
01-10-2014,0.8738
30-09-2014,0.8747
29-09-2014,0.8718
26-09-2014,0.8765
25-09-2014,0.8787
24-09-2014,0.8885
23-09-2014,0.884
22-09-2014,0.8873
19-09-2014,0.8925
18-09-2014,0.899
17-09-2014,0.8959
16-09-2014,0.9094
15-09-2014,0.9028
12-09-2014,0.9038
11-09-2014,0.91
10-09-2014,0.9155
09-09-2014,0.9203
08-09-2014,0.9281
05-09-2014,0.9378
04-09-2014,0.9348
03-09-2014,0.9347
02-09-2014,0.9274
01-09-2014,0.9332
29-08-2014,0.9339
28-08-2014,0.9357
27-08-2014,0.9337
26-08-2014,0.9306
25-08-2014,0.9297
22-08-2014,0.9317
21-08-2014,0.9303
20-08-2014,0.9287
19-08-2014,0.9302
18-08-2014,0.9325
15-08-2014,0.9322
14-08-2014,0.9319
13-08-2014,0.9305
12-08-2014,0.9269
11-08-2014,0.9262
08-08-2014,0.9275
07-08-2014,0.9271
06-08-2014,0.9354
05-08-2014,0.9305
04-08-2014,0.9334
01-08-2014,0.9312
31-07-2014,0.9295
30-07-2014,0.9331
29-07-2014,0.9383
28-07-2014,0.9406
25-07-2014,0.9396
24-07-2014,0.9419
23-07-2014,0.9456
22-07-2014,0.9394
21-07-2014,0.9373
18-07-2014,0.939
17-07-2014,0.9351
16-07-2014,0.9368
15-07-2014,0.937
14-07-2014,0.9393
11-07-2014,0.9392
10-07-2014,0.9395
09-07-2014,0.9414
08-07-2014,0.9399
07-07-2014,0.9373
04-07-2014,0.9365
03-07-2014,0.9347
02-07-2014,0.9443
01-07-2014,0.9497
30-06-2014,0.9433
27-06-2014,0.9427
26-06-2014,0.9414
25-06-2014,0.9408
24-06-2014,0.9368
23-06-2014,0.9422
20-06-2014,0.9388
19-06-2014,0.9398
18-06-2014,0.9408
17-06-2014,0.9337
16-06-2014,0.9401
13-06-2014,0.9402
12-06-2014,0.9426
11-06-2014,0.9383
10-06-2014,0.9373
09-06-2014,0.9356
06-06-2014,0.9333
05-06-2014,0.934
04-06-2014,0.9277
03-06-2014,0.9266
02-06-2014,0.9246
30-05-2014,0.931
29-05-2014,0.9307
28-05-2014,0.9236
27-05-2014,0.9259
26-05-2014,0.9237
23-05-2014,0.9231
22-05-2014,0.9226
21-05-2014,0.9251
20-05-2014,0.9243
19-05-2014,0.933
16-05-2014,0.936
15-05-2014,0.9356
14-05-2014,0.9378
13-05-2014,0.936
12-05-2014,0.9362
09-05-2014,0.9362
08-05-2014,0.9375
07-05-2014,0.9327
06-05-2014,0.9351
05-05-2014,0.9274
02-05-2014,0.9277
01-05-2014,0.9274
30-04-2014,0.9287
29-04-2014,0.9268
28-04-2014,0.9258
25-04-2014,0.9281
24-04-2014,0.9264
23-04-2014,0.9291
22-04-2014,0.9367
21-04-2014,0.9328
18-04-2014,0.9333
17-04-2014,0.933
16-04-2014,0.9371
15-04-2014,0.9362
14-04-2014,0.9424
11-04-2014,0.9397
10-04-2014,0.9413
09-04-2014,0.9391
08-04-2014,0.936
07-04-2014,0.927
04-04-2014,0.9292
03-04-2014,0.9232
02-04-2014,0.9248
01-04-2014,0.9247
31-03-2014,0.9264
28-03-2014,0.9247
27-03-2014,0.9259
26-03-2014,0.9226
25-03-2014,0.9166
24-03-2014,0.9133
21-03-2014,0.9081
20-03-2014,0.9039
19-03-2014,0.9042
18-03-2014,0.9127
17-03-2014,0.9087
14-03-2014,0.9028
13-03-2014,0.9031
12-03-2014,0.8988
11-03-2014,0.8977
10-03-2014,0.902
07-03-2014,0.9068
06-03-2014,0.909
05-03-2014,0.8985
04-03-2014,0.895
03-03-2014,0.8938
28-02-2014,0.8924
27-02-2014,0.8965
26-02-2014,0.8968
25-02-2014,0.9019
24-02-2014,0.9035
21-02-2014,0.8977
20-02-2014,0.9007
19-02-2014,0.9
18-02-2014,0.9027
17-02-2014,0.9032
14-02-2014,0.9034
13-02-2014,0.8979
12-02-2014,0.9027
11-02-2014,0.9038
10-02-2014,0.8949
07-02-2014,0.8959
06-02-2014,0.8959
05-02-2014,0.891
04-02-2014,0.8925
03-02-2014,0.8753
31-01-2014,0.8756
30-01-2014,0.8794
29-01-2014,0.8739
28-01-2014,0.8779
27-01-2014,0.8739
24-01-2014,0.8683
23-01-2014,0.8768
22-01-2014,0.8852
21-01-2014,0.8806
20-01-2014,0.8811
17-01-2014,0.8781
16-01-2014,0.8821
15-01-2014,0.8916
14-01-2014,0.8967
13-01-2014,0.9054
10-01-2014,0.8995
09-01-2014,0.89
08-01-2014,0.8901
07-01-2014,0.8927
06-01-2014,0.8967
03-01-2014,0.8945
02-01-2014,0.8911
01-01-2014,0.8886
31-12-2013,0.8917
30-12-2013,0.8904
27-12-2013,0.887
26-12-2013,0.8896
25-12-2013,0.8925
24-12-2013,0.8919
23-12-2013,0.8934
20-12-2013,0.8923
19-12-2013,0.8867
18-12-2013,0.8861
17-12-2013,0.8899
16-12-2013,0.8948
13-12-2013,0.8964
12-12-2013,0.8937
11-12-2013,0.9048
10-12-2013,0.9151
09-12-2013,0.9112
06-12-2013,0.9102
05-12-2013,0.9063
04-12-2013,0.9029
03-12-2013,0.9137
02-12-2013,0.9106
29-11-2013,0.9108
28-11-2013,0.9101
27-11-2013,0.9079
26-11-2013,0.9127
25-11-2013,0.9161
22-11-2013,0.9183
21-11-2013,0.9234
20-11-2013,0.9334
19-11-2013,0.9434
18-11-2013,0.9377
15-11-2013,0.9368
14-11-2013,0.9316
13-11-2013,0.936
12-11-2013,0.9302
11-11-2013,0.9359
08-11-2013,0.9385
07-11-2013,0.9455
06-11-2013,0.9527
05-11-2013,0.9507
04-11-2013,0.951
01-11-2013,0.9438
31-10-2013,0.9456
30-10-2013,0.9484
29-10-2013,0.9479
28-10-2013,0.9572
25-10-2013,0.9584
24-10-2013,0.9623
23-10-2013,0.9623
22-10-2013,0.9708
21-10-2013,0.9653
18-10-2013,0.9677
17-10-2013,0.9636
16-10-2013,0.9551
15-10-2013,0.9526
14-10-2013,0.9488
11-10-2013,0.9468
10-10-2013,0.9452
09-10-2013,0.9445
08-10-2013,0.9424
07-10-2013,0.9429
04-10-2013,0.9435
03-10-2013,0.9394
02-10-2013,0.9385
01-10-2013,0.9398
30-09-2013,0.9317
27-09-2013,0.9317
26-09-2013,0.9363
25-09-2013,0.9368
24-09-2013,0.9391
23-09-2013,0.9431
20-09-2013,0.9394
19-09-2013,0.9438
18-09-2013,0.952
17-09-2013,0.9356
16-09-2013,0.9318
13-09-2013,0.9245
12-09-2013,0.9272
